epoch,iou_score,loss,val_iou_score,val_loss
0,0.17032157,0.8767912056710985,0.04483398050069809,0.9783000548680624
1,0.25571,0.7760199771987067,0.05079580843448639,0.965944230556488
2,0.31323615,0.7160409159130521,0.055637069046497345,0.9571408232053121
3,0.32421637,0.699927932686276,0.06131085008382797,0.9562183353636
